pkey,gender,age,birth_year,education,has_spouse_raw,has_child_raw,num_children,youngest_child_age,emp_status,work_style,contract_type,industry,firm_size,occupation,position,weekly_hours,annual_income,current_job_start_year,intention,ev_quit,ev_started_job
955,2,57,1966,5,1,1,2,7.0,1,1,4,9,1,10,1,25.0,493,2021,4,0,0
956,2,31,1992,5,1,1,2,6.0,1,1,5,15,4,6,8,41.0,319,2010,3,0,0
957,2,47,1976,4,2,2,0,,1,1,4,15,6,1,3,48.0,497,2011,3,0,0
958,1,55,1968,5,1,2,0,,1,1,1,1,6,9,8,31.0,209,2022,4,0,0
959,1,38,1985,5,2,2,0,,1,1,1,12,2,5,8,46.0,530,2016,3,0,0
960,1,60,1963,6,1,1,2,4.0,1,1,5,8,1,5,2,41.0,242,2023,1,1,1
961,1,39,1984,5,2,2,0,,1,1,1,14,4,9,8,51.0,507,2002,4,0,0
962,1,40,1983,4,2,2,0,,1,1,1,14,5,10,3,44.0,553,2009,4,0,0
963,1,57,1966,5,1,1,3,18.0,1,1,4,13,3,2,2,55.0,691,2001,3,0,0
964,1,47,1976,5,1,1,1,14.0,1,1,2,12,3,10,8,49.0,616,2012,3,0,0
965,2,56,1967,3,1,1,3,8.0,1,1,1,4,4,4,1,25.0,456,1999,4,0,0
966,1,53,1970,5,1,2,0,,1,1,1,15,4,7,8,35.0,353,2019,4,0,0
967,2,50,1973,5,1,2,0,,1,1,1,12,4,11,8,26.0,611,1995,4,0,0
968,1,31,1992,4,2,2,0,,1,1,4,5,5,3,2,50.0,384,2010,4,0,0
969,2,37,1986,5,2,2,0,,1,1,2,4,7,3,8,38.0,147,2006,3,0,0
970,1,56,1967,5,1,2,0,,1,1,1,9,6,12,8,43.0,432,1997,4,0,0
971,1,46,1977,5,1,1,2,0.0,1,1,1,6,1,5,1,26.0,454,2021,4,0,0
972,1,33,1990,5,2,2,0,,1,1,4,12,3,12,8,27.0,309,2008,3,0,0
973,1,35,1988,4,1,1,3,14.0,1,1,4,7,1,5,1,36.0,391,2006,4,0,0
974,2,53,1970,7,1,1,2,9.0,1,1,1,3,7,8,8,39.0,408,1992,3,0,0
975,1,29,1994,5,2,2,0,,1,1,2,7,5,7,2,33.0,357,2012,3,0,0
976,2,26,1997,2,2,2,0,,1,1,1,14,2,12,2,38.0,748,2015,1,0,0
977,1,52,1971,6,1,2,0,,1,1,1,15,6,7,3,41.0,220,2004,4,0,0
978,1,33,1990,4,1,1,1,9.0,1,1,1,6,4,7,8,43.0,843,2023,2,1,1
979,1,52,1971,5,1,2,0,,1,1,1,14,1,6,8,38.0,375,1994,3,0,0
980,1,43,1980,5,1,2,0,,1,1,1,2,2,5,8,47.0,653,2004,4,0,0
981,2,61,1962,7,1,1,2,4.0,1,1,1,17,6,6,8,46.0,502,2009,4,0,0
982,2,42,1981,7,1,1,2,15.0,1,1,1,14,3,6,8,52.0,112,2016,4,0,0
983,2,56,1967,4,1,1,3,8.0,1,1,1,1,4,10,8,53.0,249,2012,4,0,0
984,1,56,1967,5,2,2,0,,1,1,1,12,7,1,3,37.0,362,2004,4,0,0
985,1,30,1993,5,1,2,0,,1,1,2,9,3,7,8,30.0,578,2011,4,0,0
986,2,61,1962,5,1,1,2,15.0,1,1,1,16,1,7,3,38.0,176,2011,4,0,0
987,1,51,1972,5,1,1,1,4.0,1,1,1,5,1,10,8,44.0,353,2021,3,0,0
988,1,26,1997,3,1,2,0,,1,1,5,16,7,8,2,38.0,436,2015,4,0,0
989,1,22,2001,2,2,2,0,,1,1,1,15,5,6,3,38.0,451,2019,2,0,0
990,2,32,1991,3,1,1,1,11.0,1,1,4,5,3,2,8,41.0,556,2014,4,0,0
991,2,22,2001,3,1,1,3,0.0,1,1,2,8,1,5,3,37.0,274,2019,4,0,0
992,2,36,1987,4,1,1,2,10.0,1,1,2,11,5,4,1,34.0,160,2005,1,0,0
993,2,61,1962,6,1,2,0,,1,1,1,5,1,3,8,32.0,513,1996,4,0,0
994,1,41,1982,5,2,2,0,,1,1,1,17,1,9,8,47.0,690,2000,3,0,0
995,2,22,2001,5,2,2,0,,1,1,3,4,5,6,8,39.0,367,2019,4,0,0
996,1,41,1982,6,2,2,0,,1,1,3,5,5,10,1,44.0,206,2000,3,0,0
997,2,30,1993,5,2,2,0,,1,1,1,9,4,2,1,40.0,269,2011,4,0,0
998,1,56,1967,5,1,2,0,,1,1,2,9,7,12,8,34.0,542,2022,3,0,0
999,2,25,1998,6,2,2,0,,1,1,1,1,2,6,2,37.0,435,2016,4,0,0
1000,1,52,1971,5,1,1,1,11.0,1,1,4,16,4,4,2,28.0,739,2014,3,0,0
1001,1,39,1984,5,1,1,3,0.0,1,1,3,5,3,5,8,42.0,693,2002,4,0,0
1002,1,22,2001,6,2,2,0,,1,1,1,2,3,11,8,54.0,473,2023,3,1,1
1003,1,48,1975,5,1,2,0,,1,1,3,9,2,9,8,42.0,80,2022,4,0,0
1004,1,40,1983,5,1,1,2,11.0,1,1,4,16,6,3,2,47.0,366,2019,4,0,0
1005,2,52,1971,6,1,1,3,17.0,1,1,2,1,5,12,8,30.0,322,2014,1,0,0
1006,1,46,1977,5,1,2,0,,1,1,1,9,5,2,8,24.0,325,2018,4,0,0
1007,2,53,1970,6,2,2,0,,1,1,3,16,1,4,8,37.0,544,2023,2,1,1
1008,1,40,1983,3,1,1,2,5.0,1,1,2,16,1,9,2,60.0,469,2001,3,0,0
1009,2,22,2001,2,2,2,0,,1,1,1,3,6,7,2,26.0,131,2019,4,0,0
1010,1,27,1996,5,2,2,0,,1,1,4,11,5,6,8,49.0,523,2014,4,0,0
1011,2,40,1983,3,1,1,1,12.0,1,1,1,15,1,12,1,42.0,409,2005,4,0,0
1012,2,37,1986,7,2,2,0,,1,1,3,12,5,10,8,44.0,550,2023,3,1,1
1013,1,53,1970,2,1,2,0,,1,1,2,12,7,12,8,42.0,579,2001,3,0,0
1014,2,38,1985,5,2,2,0,,1,1,1,14,6,4,8,35.0,311,2017,4,0,0
1015,1,56,1967,4,1,1,1,14.0,1,1,5,8,2,11,2,37.0,721,2017,3,0,0
1016,1,29,1994,7,1,2,0,,1,1,1,2,3,3,1,46.0,417,2012,3,0,0
1017,2,37,1986,5,1,1,2,5.0,1,1,1,11,6,10,3,47.0,604,2010,4,0,0
1018,2,52,1971,2,1,2,0,,1,1,1,11,3,7,3,28.0,238,1996,3,0,0
1019,1,26,1997,2,1,1,2,12.0,1,1,1,15,6,8,3,41.0,715,2015,4,0,0
1020,1,34,1989,5,1,1,2,7.0,1,1,2,16,7,2,8,37.0,255,2012,3,0,0
1021,2,52,1971,7,1,1,3,2.0,1,1,1,6,3,11,8,30.0,794,2006,4,0,0
1022,2,45,1978,7,2,2,0,,1,1,4,17,5,4,8,50.0,317,2022,3,0,0
1023,2,53,1970,5,1,1,3,14.0,1,1,4,1,4,8,8,37.0,684,1996,4,0,0
1024,1,42,1981,5,1,1,3,2.0,1,1,2,17,4,2,8,41.0,347,2021,4,0,0
1025,2,56,1967,3,1,1,1,11.0,1,1,1,3,1,12,3,50.0,551,1996,4,0,0
1026,1,57,1966,5,1,1,1,3.0,1,1,2,11,7,4,1,47.0,425,2003,1,0,0
1027,2,60,1963,5,1,2,0,,1,1,1,12,4,10,8,51.0,251,1995,3,0,0
1028,1,26,1997,4,2,2,0,,1,1,3,11,2,10,3,31.0,91,2015,3,0,0
1029,2,45,1978,5,1,2,0,,1,1,1,17,5,7,2,53.0,862,1996,4,0,0
1030,1,26,1997,6,2,2,0,,1,1,4,10,3,2,8,35.0,448,2022,2,0,0
1031,2,31,1992,2,2,2,0,,1,1,1,3,6,4,8,33.0,80,2010,4,0,0
1032,2,34,1989,4,2,2,0,,1,1,1,11,6,8,8,44.0,426,2013,4,0,0
1033,1,47,1976,4,1,2,0,,1,1,5,5,3,7,3,37.0,581,2016,3,0,0
1034,2,39,1984,3,2,2,0,,1,1,1,11,5,8,1,46.0,345,2017,4,0,0
1035,1,56,1967,4,1,1,2,12.0,1,1,3,7,1,3,8,34.0,337,2004,2,0,0
1036,2,33,1990,5,1,2,0,,1,1,4,1,7,7,8,41.0,476,2008,4,0,0
1037,1,46,1977,3,1,1,1,18.0,1,1,1,11,4,2,3,53.0,585,2005,3,0,0
1038,1,52,1971,5,1,1,3,13.0,1,1,1,2,5,6,2,44.0,476,1993,4,0,0
1039,1,61,1962,6,1,1,1,17.0,1,1,1,6,5,2,8,39.0,737,1999,3,0,0
1040,1,31,1992,6,1,2,0,,1,1,3,11,3,8,8,43.0,641,2010,4,0,0
1041,1,51,1972,5,1,1,1,13.0,1,1,4,15,5,7,8,21.0,434,2000,2,0,0
1042,2,25,1998,4,2,2,0,,1,1,1,6,3,11,8,38.0,125,2016,4,0,0
1043,2,43,1980,3,1,1,3,11.0,1,1,2,6,5,6,3,30.0,545,1998,4,0,0
1044,2,38,1985,4,2,2,0,,1,1,1,6,1,2,3,38.0,534,2017,4,0,0
1045,1,60,1963,7,1,1,1,0.0,1,1,2,10,2,3,8,31.0,476,2004,4,0,0
1046,1,52,1971,7,1,2,0,,1,1,3,4,7,10,8,42.0,647,2008,3,0,0
1047,1,59,1964,5,1,1,2,3.0,1,1,4,9,6,12,8,24.0,569,1995,4,0,0
1048,2,56,1967,5,1,2,0,,1,1,1,14,1,1,2,39.0,515,2015,4,0,0
1049,2,38,1985,5,2,2,0,,1,1,1,2,2,9,8,50.0,312,2003,4,0,0
1050,1,51,1972,4,1,2,0,,1,1,1,17,4,6,1,48.0,549,2007,4,0,0
1051,2,23,2000,7,2,2,0,,1,1,1,10,1,4,8,39.0,886,2018,1,0,0
1052,1,44,1979,4,1,1,3,17.0,1,1,1,11,3,7,8,48.0,152,1998,3,0,0
1053,1,23,2000,5,2,2,0,,1,1,3,11,3,12,8,39.0,485,2018,4,0,0
1054,1,50,1973,5,1,1,3,2.0,1,1,1,17,1,3,2,40.0,714,1996,3,0,0
1055,1,60,1963,3,1,1,2,6.0,1,1,1,12,3,11,3,33.0,188,2016,4,0,0
1056,2,49,1974,5,1,1,3,11.0,1,1,2,16,3,2,8,38.0,536,2021,4,0,0
1057,2,55,1968,6,1,2,0,,1,1,1,5,1,9,3,48.0,695,2006,3,0,0
1058,1,31,1992,3,2,2,0,,1,1,1,4,5,1,2,45.0,153,2022,4,0,0
1059,1,61,1962,5,1,1,3,19.0,1,1,4,11,2,1,8,54.0,549,2018,4,0,0
1060,2,44,1979,5,1,1,1,5.0,1,1,1,3,1,1,8,47.0,363,1997,4,0,0
1061,2,48,1975,4,1,1,3,18.0,1,1,1,2,1,10,8,32.0,452,2023,2,1,1
1062,2,52,1971,2,1,1,1,11.0,1,1,1,4,7,7,8,24.0,392,2004,4,0,0
1063,1,47,1976,4,1,2,0,,1,1,1,5,1,9,8,44.0,640,2014,4,0,0
1064,2,34,1989,3,2,2,0,,1,1,1,2,7,2,1,45.0,421,2013,4,0,0
1065,1,46,1977,5,1,1,2,7.0,1,1,1,13,2,12,2,40.0,244,2015,3,0,0
1066,2,48,1975,6,1,1,1,6.0,1,1,1,10,1,10,8,53.0,370,2010,3,0,0
1067,1,56,1967,5,1,1,2,9.0,1,1,4,4,4,6,2,42.0,454,2001,4,0,0
1068,2,41,1982,6,1,1,2,16.0,1,1,1,5,7,11,8,48.0,260,2012,3,0,0
1069,1,42,1981,5,1,2,0,,1,1,1,16,1,2,8,42.0,340,2000,3,0,0
1070,1,42,1981,5,1,1,3,18.0,1,1,1,16,3,4,3,42.0,496,2023,4,1,1
1071,2,26,1997,5,2,2,0,,1,1,4,3,6,1,8,50.0,553,2015,4,0,0
1072,2,25,1998,4,1,1,1,8.0,1,1,1,11,1,2,3,57.0,666,2016,2,0,0
1073,1,22,2001,5,1,2,0,,1,1,3,6,2,11,3,40.0,521,2022,2,0,0
1074,2,48,1975,5,1,1,3,7.0,1,1,1,7,3,5,8,45.0,390,2006,4,0,0
1075,2,38,1985,5,1,1,1,14.0,1,1,4,11,6,8,8,44.0,264,2003,4,0,0
1076,1,56,1967,5,1,1,2,9.0,1,1,1,17,6,11,3,38.0,540,2008,3,0,0
1077,1,50,1973,4,1,1,2,17.0,1,1,1,10,5,10,2,34.0,456,1994,4,0,0
1078,1,27,1996,7,2,2,0,,1,1,1,17,5,5,8,49.0,370,2014,4,0,0
1079,2,26,1997,3,2,2,0,,1,1,1,14,1,5,8,52.0,546,2015,4,0,0
1080,1,36,1987,7,2,2,0,,1,1,2,14,2,2,8,40.0,527,2022,1,0,0
1081,1,58,1965,6,1,1,3,5.0,1,1,2,14,7,10,2,37.0,369,2010,4,0,0
1082,2,23,2000,6,2,2,0,,1,1,2,14,6,12,8,49.0,399,2020,4,0,0
1083,2,29,1994,5,2,2,0,,1,1,1,5,2,7,8,33.0,263,2020,4,0,0
1084,2,23,2000,4,2,2,0,,1,1,2,17,5,6,1,43.0,306,2018,2,0,0
1085,2,38,1985,5,1,1,1,13.0,1,1,1,16,6,11,2,43.0,564,2013,3,0,0
1086,2,61,1962,5,1,1,3,15.0,1,1,5,11,6,5,8,41.0,364,1995,3,0,0
1087,2,49,1974,5,1,1,1,10.0,1,1,2,13,7,5,8,49.0,164,2000,3,0,0
1088,2,41,1982,4,1,1,3,2.0,1,1,1,15,4,11,2,43.0,600,2000,3,0,0
1089,1,27,1996,4,1,1,1,18.0,1,1,3,3,1,5,3,40.0,295,2014,4,0,0
1090,1,36,1987,5,1,1,2,14.0,1,1,1,2,6,12,3,36.0,405,2018,3,0,0
1091,1,42,1981,5,2,2,0,,1,1,1,17,1,2,8,39.0,519,1999,4,0,0
1092,2,32,1991,5,2,2,0,,1,1,1,10,5,6,3,37.0,454,2009,4,0,0
1093,1,50,1973,6,1,1,1,13.0,1,1,2,13,6,6,3,38.0,81,2009,4,0,0
1094,1,61,1962,5,1,1,3,9.0,1,1,1,9,1,4,8,46.0,524,2003,3,0,0
1095,2,30,1993,5,1,1,2,15.0,1,1,1,9,6,12,3,35.0,641,2017,4,0,0
1096,1,32,1991,4,1,1,1,14.0,1,1,3,1,6,6,2,47.0,596,2009,3,0,0
1097,1,27,1996,5,1,1,3,3.0,1,1,1,5,5,11,3,48.0,89,2014,3,0,0
1098,2,51,1972,5,1,2,0,,1,1,2,2,3,3,8,53.0,873,2001,4,0,0
1099,2,40,1983,4,1,1,1,1.0,1,1,1,8,2,5,2,45.0,286,2023,4,1,1
1100,1,33,1990,2,1,1,1,14.0,1,1,1,1,5,6,8,43.0,241,2008,3,0,0
1101,1,30,1993,5,1,2,0,,1,1,3,14,2,7,3,47.0,624,2011,4,0,0
1102,1,24,1999,4,2,2,0,,1,1,1,5,5,3,1,45.0,599,2019,4,0,0
1103,2,41,1982,5,2,2,0,,1,1,2,13,2,4,8,47.0,465,2019,3,0,0
1104,2,49,1974,3,1,2,0,,1,1,2,1,3,8,8,30.0,409,2006,4,0,0
1105,1,31,1992,4,2,2,0,,1,1,3,1,4,4,1,33.0,777,2010,3,0,0
1106,2,22,2001,2,2,2,0,,1,1,1,8,2,10,8,34.0,495,2019,4,0,0
1107,1,40,1983,5,1,1,2,18.0,1,1,2,14,6,6,1,52.0,146,2015,4,0,0
1108,1,49,1974,5,1,1,3,12.0,1,1,1,14,5,12,8,22.0,781,2005,4,0,0
1109,2,35,1988,5,1,1,1,19.0,1,1,1,10,1,3,8,49.0,400,2006,4,0,0
1110,1,32,1991,3,1,2,0,,1,1,1,11,6,11,8,39.0,714,2016,3,0,0
1111,1,28,1995,7,1,1,3,2.0,1,1,1,12,6,6,8,41.0,611,2013,3,0,0
1112,1,51,1972,5,1,1,3,15.0,1,1,1,12,6,2,8,42.0,790,2002,4,0,0
1113,2,56,1967,5,1,2,0,,1,1,1,13,5,9,3,24.0,385,2010,4,0,0
1114,2,52,1971,5,1,2,0,,1,1,1,1,5,3,8,35.0,449,2020,3,0,0
1115,2,42,1981,6,1,1,2,18.0,1,1,2,8,3,2,1,44.0,618,2001,3,0,0
1116,1,50,1973,6,1,1,3,8.0,1,1,1,15,2,7,8,47.0,478,1999,4,0,0
1117,1,37,1986,5,1,1,3,18.0,1,1,1,8,2,10,3,47.0,542,2022,4,0,0
1118,2,22,2001,5,2,2,0,,1,1,1,3,3,4,1,41.0,103,2019,4,0,0
1119,1,36,1987,4,2,2,0,,1,1,1,12,3,8,8,51.0,446,2005,2,0,0
1120,2,50,1973,5,1,2,0,,1,1,2,6,6,1,8,40.0,506,2012,4,0,0
1121,2,47,1976,5,1,1,2,19.0,1,1,4,9,4,3,1,43.0,405,2021,4,0,0
1122,1,61,1962,2,1,1,3,13.0,1,1,1,9,3,10,8,45.0,263,1992,4,0,0
1123,2,61,1962,7,1,1,1,10.0,1,1,2,12,6,1,8,36.0,694,2015,3,0,0
1124,1,31,1992,6,1,1,3,1.0,1,1,1,16,6,5,2,44.0,339,2010,4,0,0
1125,1,22,2001,4,2,2,0,,1,1,4,12,7,7,8,38.0,435,2019,4,0,0
1126,2,32,1991,7,1,1,2,1.0,1,1,1,17,3,1,8,38.0,377,2009,2,0,0
1127,1,57,1966,5,1,1,2,4.0,1,1,1,1,2,12,8,44.0,540,2021,4,0,0
1128,2,54,1969,5,1,1,2,14.0,1,1,1,14,1,7,3,45.0,574,1992,4,0,0
1129,2,25,1998,6,1,2,0,,1,1,1,8,2,5,8,41.0,522,2016,4,0,0
1130,2,28,1995,5,1,1,2,10.0,1,1,2,13,5,12,2,40.0,584,2013,3,0,0
1131,2,44,1979,5,2,2,0,,1,1,1,2,6,7,3,44.0,443,1998,4,0,0
1132,1,48,1975,5,1,1,1,19.0,1,1,1,9,5,9,3,42.0,313,2017,4,0,0
1133,1,61,1962,3,1,1,3,11.0,1,1,1,1,7,2,8,34.0,458,1993,4,0,0
1134,2,52,1971,5,2,2,0,,1,1,5,12,5,2,3,48.0,440,2004,4,0,0
1135,2,30,1993,5,1,1,1,14.0,1,1,2,4,7,1,1,35.0,525,2016,2,0,0
1136,1,23,2000,5,2,2,0,,1,1,4,3,2,7,2,49.0,418,2018,3,0,0
1137,1,47,1976,3,1,1,2,3.0,1,1,3,2,3,11,8,45.0,329,2003,3,0,0
1138,1,44,1979,4,1,2,0,,1,1,4,5,6,11,8,45.0,360,2002,3,0,0
1139,1,58,1965,5,1,2,0,,1,1,1,17,5,7,8,50.0,141,2012,4,0,0
1140,2,45,1978,4,2,2,0,,1,1,1,17,4,1,8,43.0,429,1996,4,0,0
1141,1,42,1981,5,1,1,3,10.0,1,1,1,2,7,8,8,59.0,416,2014,4,0,0
1142,2,34,1989,5,1,1,1,9.0,1,1,1,17,6,8,8,40.0,771,2007,4,0,0
1143,2,25,1998,5,2,2,0,,1,1,2,10,3,8,1,25.0,785,2016,4,0,0
1144,2,57,1966,3,1,1,1,13.0,1,1,1,6,5,9,8,38.0,289,2019,4,0,0
1145,1,55,1968,6,1,1,1,12.0,1,1,1,17,3,7,8,52.0,454,2009,1,0,0
1146,1,28,1995,5,1,2,0,,1,1,2,5,3,9,8,58.0,529,2013,4,0,0
1147,2,50,1973,5,1,1,1,4.0,1,1,1,4,6,6,8,58.0,375,1998,3,0,0
1148,2,36,1987,5,1,2,0,,1,1,1,4,5,2,8,52.0,401,2005,4,0,0
1149,1,39,1984,5,2,2,0,,1,1,1,3,1,1,8,41.0,441,2002,4,0,0
1150,2,55,1968,5,1,1,3,5.0,1,1,2,9,5,11,1,39.0,821,2011,3,0,0
1151,1,55,1968,5,1,2,0,,1,1,1,3,5,6,8,56.0,371,2007,3,0,0
1152,2,29,1994,5,2,2,0,,1,1,1,4,4,4,8,45.0,530,2021,1,0,0
1153,1,34,1989,7,2,2,0,,1,1,1,7,3,4,8,38.0,80,2007,3,0,0
1154,1,54,1969,5,1,2,0,,1,1,2,12,5,1,8,48.0,615,2012,2,0,0
1155,1,58,1965,6,1,2,0,,1,1,1,15,7,12,8,31.0,744,2007,3,0,0
1156,1,25,1998,5,1,1,1,1.0,1,1,1,2,1,1,8,34.0,213,2016,4,0,0
1157,1,55,1968,6,1,2,0,,1,1,4,11,5,3,3,30.0,419,2022,4,0,0
1158,1,41,1982,7,1,1,3,13.0,1,1,3,2,7,6,8,42.0,518,2022,4,0,0
1159,1,45,1978,4,1,1,2,3.0,1,1,1,17,3,5,3,48.0,437,1998,4,0,0
1160,2,25,1998,4,1,1,1,3.0,1,1,1,5,3,1,3,44.0,543,2016,4,0,0
1161,1,49,1974,5,1,1,2,17.0,1,1,1,15,2,4,3,30.0,360,2009,1,0,0
1162,2,49,1974,5,1,1,1,4.0,1,1,2,14,2,10,2,43.0,861,2018,3,0,0
1163,2,48,1975,5,1,1,3,11.0,1,1,1,6,3,4,3,36.0,315,2000,4,0,0
1164,1,53,1970,5,1,1,1,18.0,1,1,4,6,6,11,8,31.0,926,2007,4,0,0
1165,1,59,1964,6,1,2,0,,1,1,3,6,2,5,3,31.0,670,2018,4,0,0
1166,2,55,1968,5,1,2,0,,1,1,1,9,2,1,8,49.0,617,2017,4,0,0
1167,2,51,1972,5,1,2,0,,1,1,1,8,7,2,8,43.0,257,2000,3,0,0
1168,1,61,1962,4,2,2,0,,1,1,4,12,7,10,8,48.0,458,2018,4,0,0
1169,2,48,1975,5,1,2,0,,1,1,2,8,2,5,8,57.0,425,2006,4,0,0
1170,1,48,1975,2,1,1,2,12.0,1,1,2,14,3,12,8,42.0,85,2001,2,0,0
1171,1,43,1980,5,1,1,3,5.0,1,1,1,8,3,10,1,50.0,172,1998,4,0,0
1172,2,52,1971,5,1,1,2,16.0,1,1,2,6,3,1,1,38.0,528,2017,3,0,0
1173,1,24,1999,5,1,1,2,0.0,1,1,3,6,2,4,3,39.0,499,2017,3,0,0
1174,2,42,1981,5,1,1,3,4.0,1,1,4,13,1,9,3,43.0,307,2017,4,0,0
1175,1,39,1984,5,1,1,1,12.0,1,1,1,3,5,1,8,41.0,686,2002,3,0,0
1176,2,58,1965,2,1,2,0,,1,1,1,5,1,12,2,44.0,293,2004,4,0,0
1177,1,24,1999,3,1,1,3,0.0,1,1,1,6,5,2,8,30.0,326,2017,4,0,0
1178,1,47,1976,7,1,1,3,12.0,1,1,2,11,1,10,2,49.0,299,2020,4,0,0
1179,1,29,1994,6,1,1,2,17.0,1,1,4,3,2,11,3,36.0,498,2012,4,0,0
1180,1,57,1966,5,1,1,3,4.0,1,1,1,8,1,7,8,41.0,118,2023,1,1,1
1181,2,56,1967,4,1,2,0,,1,1,1,12,3,10,8,42.0,394,2023,4,1,1
1182,1,31,1992,5,1,1,2,12.0,1,1,1,16,3,11,1,51.0,135,2010,4,0,0
1183,1,56,1967,5,1,1,1,9.0,1,1,2,8,3,9,8,47.0,363,2022,4,0,0
1184,1,41,1982,5,1,1,1,15.0,1,1,3,17,3,9,3,37.0,586,2011,4,0,0
1185,1,60,1963,3,1,1,2,4.0,1,1,1,11,7,5,2,24.0,619,2019,1,0,0
1186,2,51,1972,5,1,1,3,7.0,1,1,1,14,4,4,8,46.0,261,2005,3,0,0
1187,1,23,2000,4,2,2,0,,1,1,4,5,6,11,8,51.0,536,2018,3,0,0
1188,2,30,1993,5,2,2,0,,1,1,1,16,2,3,8,34.0,440,2011,3,0,0
1189,1,38,1985,4,2,2,0,,1,1,1,5,4,5,8,44.0,618,2022,3,0,0
1190,2,30,1993,5,1,2,0,,1,1,1,3,1,7,1,44.0,398,2011,2,0,0
1191,1,27,1996,5,2,2,0,,1,1,1,2,2,5,8,50.0,88,2014,2,0,0
1192,1,61,1962,4,1,1,3,12.0,1,1,1,12,1,5,8,36.0,531,2004,3,0,0
1193,2,56,1967,5,1,2,0,,1,1,2,11,1,8,8,47.0,373,2007,3,0,0
1194,2,39,1984,5,2,2,0,,1,1,1,4,2,4,1,38.0,330,2002,4,0,0
1195,2,30,1993,5,2,2,0,,1,1,2,15,2,12,1,33.0,450,2011,4,0,0
1196,1,29,1994,7,2,2,0,,1,1,2,5,3,3,2,35.0,177,2012,4,0,0
1197,1,58,1965,3,1,1,2,7.0,1,1,1,11,6,5,8,40.0,505,2005,4,0,0
1198,2,35,1988,6,1,1,2,18.0,1,1,1,9,2,11,2,45.0,499,2006,4,0,0
1199,1,22,2001,5,1,1,3,10.0,1,1,1,11,5,6,3,42.0,400,2022,3,0,0
1200,2,37,1986,5,1,1,2,13.0,1,1,1,13,3,9,8,38.0,295,2005,4,0,0
1201,2,40,1983,5,1,2,0,,1,1,2,16,3,8,1,38.0,641,2016,3,0,0
1202,2,46,1977,5,1,1,1,3.0,1,1,1,13,7,4,2,30.0,227,2002,4,0,0
1203,2,35,1988,2,1,2,0,,1,1,2,16,4,9,1,26.0,323,2009,4,0,0
1204,2,58,1965,7,1,1,1,8.0,1,1,1,15,2,3,8,31.0,418,1994,3,0,0
1205,1,47,1976,5,1,1,1,10.0,1,1,1,7,2,9,2,29.0,562,1994,4,0,0
1206,1,61,1962,5,1,1,2,1.0,1,1,1,10,2,2,8,53.0,307,2021,4,0,0
1207,2,36,1987,5,1,1,1,11.0,1,1,1,4,6,9,2,44.0,601,2005,4,0,0
1208,1,48,1975,2,1,2,0,,1,1,2,16,5,2,8,47.0,479,1994,4,0,0
1209,1,36,1987,4,1,1,2,13.0,1,1,3,17,2,11,8,43.0,529,2005,2,0,0
1210,1,49,1974,5,1,1,3,6.0,1,1,1,16,4,8,8,36.0,509,2007,4,0,0
1211,2,51,1972,5,1,1,2,16.0,1,1,2,13,4,1,1,37.0,644,2013,4,0,0
1212,2,34,1989,5,1,1,2,7.0,1,1,2,15,1,2,3,25.0,476,2007,4,0,0
1213,2,59,1964,5,1,2,0,,1,1,1,14,7,3,8,35.0,83,1995,4,0,0
1214,1,56,1967,5,1,2,0,,1,1,1,4,6,12,2,34.0,653,2008,4,0,0
1215,1,57,1966,6,1,1,3,7.0,1,1,1,5,4,8,8,25.0,436,1992,4,0,0
1216,1,30,1993,3,1,2,0,,1,1,1,10,6,4,8,45.0,481,2014,2,0,0
1217,1,50,1973,5,1,2,0,,1,1,4,8,1,4,8,38.0,330,2022,2,0,0
1218,2,26,1997,5,2,2,0,,1,1,1,13,7,1,2,49.0,107,2020,4,0,0
1219,2,26,1997,4,1,1,3,12.0,1,1,1,13,5,3,8,49.0,89,2022,1,0,0
1220,1,60,1963,4,1,2,0,,1,1,2,17,7,11,8,55.0,290,1993,3,0,0
1221,1,28,1995,4,2,2,0,,1,1,1,14,7,8,8,49.0,561,2013,3,0,0
1222,1,56,1967,4,1,1,1,0.0,1,1,2,1,5,5,1,43.0,667,2003,3,0,0
1223,2,39,1984,5,1,1,2,6.0,1,1,1,6,3,1,8,39.0,484,2009,3,0,0
1224,2,34,1989,3,2,2,0,,1,1,1,6,5,5,8,36.0,236,2007,3,0,0
1225,1,24,1999,5,1,2,0,,1,1,1,11,4,5,8,50.0,283,2018,4,0,0
1226,2,49,1974,3,1,1,2,0.0,1,1,1,6,3,2,1,32.0,851,2013,3,0,0
1227,1,50,1973,2,1,2,0,,1,1,1,17,5,8,8,40.0,171,2018,4,0,0
1228,1,40,1983,5,1,1,3,18.0,1,1,2,5,7,8,3,41.0,922,2013,4,0,0
1229,2,54,1969,4,1,1,3,3.0,1,1,2,8,2,12,3,40.0,891,2006,2,0,0
1230,1,34,1989,7,2,2,0,,1,1,2,14,4,5,3,27.0,839,2011,3,0,0
1231,1,44,1979,5,1,1,2,11.0,1,1,1,7,6,4,2,40.0,410,2009,4,0,0
1232,2,33,1990,4,2,2,0,,1,1,5,1,3,10,1,38.0,458,2015,4,0,0
1233,1,45,1978,4,1,2,0,,1,1,1,6,3,5,8,49.0,490,2011,4,0,0
1234,2,27,1996,5,2,2,0,,1,1,3,7,1,8,8,49.0,517,2023,2,1,1
1235,1,41,1982,5,2,2,0,,1,1,2,11,3,9,2,33.0,300,2015,3,0,0
