pkey,gender,age,birth_year,education,has_spouse_raw,has_child_raw,num_children,youngest_child_age,emp_status,work_style,contract_type,industry,firm_size,occupation,position,weekly_hours,annual_income,current_job_start_year,intention,ev_quit,ev_started_job
895,2,39,1982,4,2,2,0,,1,1,2,11,7,1,2,38.0,565,2018,3,0,0
896,2,39,1982,3,1,1,3,8.0,1,1,4,12,1,2,3,41.0,474,2015,3,0,0
897,1,31,1990,6,1,1,1,9.0,1,1,1,4,3,1,2,33.0,301,2017,4,0,0
898,1,42,1979,2,1,1,2,9.0,1,1,2,11,4,2,8,36.0,597,1997,4,0,0
899,1,49,1972,5,1,1,3,9.0,1,1,1,1,2,5,8,46.0,492,2014,4,0,0
900,1,20,2001,6,2,2,0,,1,1,1,13,3,4,8,33.0,446,2019,4,0,0
901,1,25,1996,5,2,2,0,,1,1,1,14,2,4,8,62.0,583,2014,3,0,0
902,1,53,1968,5,1,1,3,17.0,1,1,1,14,1,10,2,53.0,515,1997,4,0,0
903,1,42,1979,5,1,1,3,12.0,1,1,1,1,4,6,8,41.0,447,2002,4,0,0
904,1,58,1963,5,1,1,3,12.0,1,1,1,16,7,9,8,45.0,417,2007,4,0,0
905,2,44,1977,5,1,1,3,8.0,1,1,1,8,3,7,1,46.0,863,1998,4,0,0
906,2,46,1975,6,1,2,0,,1,1,1,2,5,3,8,44.0,314,2019,4,0,0
907,1,55,1966,5,1,1,3,13.0,1,1,2,10,5,12,8,41.0,514,2001,4,0,0
908,1,46,1975,6,2,2,0,,1,1,1,10,6,6,8,62.0,379,2011,3,0,0
909,1,33,1988,7,2,2,0,,1,1,3,7,6,11,8,34.0,569,2010,4,0,0
910,1,41,1980,5,1,1,3,17.0,1,1,4,13,7,2,3,37.0,642,2017,4,0,0
911,2,29,1992,5,2,2,0,,1,1,2,10,6,11,3,41.0,339,2019,4,0,0
912,2,33,1988,5,2,2,0,,1,1,1,4,7,9,3,45.0,571,2006,4,0,0
913,2,47,1974,5,1,1,3,15.0,1,1,2,11,7,3,2,56.0,477,1996,3,0,0
914,2,25,1996,5,2,2,0,,1,1,2,5,6,10,8,40.0,320,2014,4,0,0
915,2,46,1975,5,1,1,3,5.0,1,1,4,3,4,9,8,45.0,569,2014,4,0,0
916,2,43,1978,6,1,1,2,19.0,1,1,4,5,3,11,3,43.0,546,1999,3,0,0
917,1,32,1989,5,1,2,0,,1,1,1,16,4,3,8,39.0,366,2018,4,0,0
918,1,21,2000,5,1,1,3,13.0,1,1,2,10,6,11,8,50.0,604,2018,1,0,0
919,1,48,1973,4,1,1,3,13.0,1,1,3,6,6,10,3,43.0,294,2005,3,0,0
920,2,52,1969,5,1,2,0,,1,1,1,7,4,5,8,48.0,388,1996,3,0,0
921,1,49,1972,5,1,1,2,2.0,1,1,1,15,1,5,8,38.0,346,2019,4,0,0
922,2,36,1985,5,1,1,3,1.0,1,1,2,12,2,4,8,36.0,618,2003,3,0,0
923,2,46,1975,5,1,1,1,4.0,1,1,2,14,5,6,1,37.0,316,2007,3,0,0
924,1,36,1985,5,2,2,0,,1,1,1,11,3,11,8,42.0,574,2004,4,0,0
925,1,34,1987,5,1,2,0,,1,1,1,17,4,11,3,49.0,553,2005,3,0,0
926,1,33,1988,4,1,1,3,15.0,1,1,1,12,3,2,8,57.0,360,2006,3,0,0
927,1,28,1993,4,1,1,2,0.0,1,1,1,7,1,2,1,41.0,749,2011,4,0,0
928,2,58,1963,6,1,1,1,7.0,1,1,4,5,4,1,3,55.0,275,2009,4,0,0
929,2,46,1975,5,1,1,3,2.0,1,1,4,1,4,8,1,45.0,171,2008,3,0,0
930,2,26,1995,7,1,1,2,12.0,1,1,1,14,6,4,8,35.0,579,2019,3,0,0
931,1,54,1967,4,1,1,1,19.0,1,1,1,16,1,10,3,41.0,80,2000,3,0,0
932,1,26,1995,5,2,2,0,,1,1,2,12,4,10,2,46.0,744,2013,4,0,0
933,1,43,1978,5,1,1,2,11.0,1,1,2,9,6,3,8,47.0,421,2004,4,0,0
934,2,26,1995,5,1,1,3,11.0,1,1,1,3,2,9,8,36.0,152,2013,3,0,0
935,2,34,1987,5,2,2,0,,1,1,1,11,3,10,8,37.0,244,2013,1,0,0
936,1,46,1975,5,1,2,0,,1,1,1,4,1,12,8,37.0,121,2015,4,0,0
937,2,59,1962,6,1,1,2,6.0,1,1,2,11,5,9,8,38.0,489,1994,4,0,0
938,1,59,1962,5,1,2,0,,1,1,2,6,6,5,8,42.0,170,1993,4,0,0
939,2,55,1966,3,1,1,3,7.0,1,1,1,15,4,12,3,55.0,532,1996,4,0,0
940,1,29,1992,4,1,2,0,,1,1,4,16,3,4,3,37.0,401,2020,3,0,0
941,1,23,1998,5,1,2,0,,1,1,2,4,6,10,2,27.0,342,2016,3,0,0
942,2,56,1965,5,1,2,0,,1,1,4,6,4,5,8,26.0,475,1999,3,0,0
943,1,56,1965,5,1,2,0,,1,1,1,16,3,12,8,47.0,511,2020,1,0,0
944,1,31,1990,5,2,2,0,,1,1,1,1,6,10,3,36.0,644,2008,4,0,0
945,1,20,2001,5,2,2,0,,1,1,4,9,2,8,8,42.0,274,2019,1,0,0
946,1,45,1976,5,1,2,0,,1,1,4,3,6,3,2,34.0,390,2012,3,0,0
947,2,23,1998,5,1,1,3,17.0,1,1,4,8,2,3,8,39.0,280,2016,2,0,0
948,2,21,2000,5,2,2,0,,1,1,3,1,4,12,1,37.0,459,2018,4,0,0
949,2,57,1964,5,1,1,1,10.0,1,1,1,3,2,10,8,35.0,320,1996,2,0,0
950,1,39,1982,6,1,1,1,19.0,1,1,1,7,5,7,8,50.0,323,2000,4,0,0
951,1,24,1997,5,2,2,0,,1,1,1,2,4,11,3,50.0,367,2015,4,0,0
952,1,46,1975,7,2,2,0,,1,1,4,14,2,10,8,45.0,464,1999,4,0,0
953,1,34,1987,3,2,2,0,,1,1,1,10,6,5,8,56.0,394,2005,3,0,0
954,1,41,1980,5,2,2,0,,1,1,2,8,7,10,8,29.0,567,1998,4,0,0
955,2,55,1966,5,1,1,2,4.0,1,1,4,9,1,10,1,38.0,459,2021,4,0,0
956,2,29,1992,5,1,1,1,6.0,1,1,5,15,4,6,3,37.0,328,2010,4,0,0
957,2,45,1976,4,2,2,0,,1,1,4,15,6,1,2,46.0,471,2011,3,0,0
958,1,53,1968,5,1,2,0,,1,1,1,1,6,9,8,30.0,260,2007,4,0,0
959,1,36,1985,5,2,2,0,,1,1,1,12,2,5,8,45.0,526,2016,4,0,0
960,1,58,1963,6,1,1,2,4.0,1,1,5,8,1,5,2,28.0,382,2001,4,0,0
961,1,37,1984,5,2,2,0,,1,1,1,14,4,9,8,46.0,482,2002,3,0,0
962,1,38,1983,4,2,2,0,,1,1,1,14,5,10,3,49.0,512,2009,3,0,0
963,1,55,1966,5,1,1,1,17.0,1,1,4,13,3,2,8,31.0,697,2001,4,0,0
964,1,45,1976,5,1,1,3,18.0,1,1,2,12,3,10,8,37.0,500,2012,2,0,0
965,2,54,1967,3,1,1,3,4.0,1,1,1,4,4,4,8,50.0,437,1999,4,0,0
966,1,51,1970,5,1,2,0,,1,1,1,15,4,7,8,51.0,318,2019,4,0,0
967,2,48,1973,5,1,2,0,,1,1,1,12,4,11,1,29.0,654,1995,3,0,0
968,1,29,1992,4,2,2,0,,1,1,4,5,5,3,8,43.0,401,2010,4,0,0
969,2,35,1986,5,2,2,0,,1,1,2,4,7,3,8,45.0,155,2006,3,0,0
970,1,54,1967,5,1,2,0,,1,1,1,9,6,12,8,40.0,412,1997,4,0,0
971,1,44,1977,5,1,1,3,12.0,1,1,1,6,1,5,8,51.0,496,2021,3,0,0
972,1,31,1990,5,2,2,0,,1,1,4,12,3,12,8,36.0,316,2008,4,0,0
973,1,33,1988,4,1,1,1,8.0,1,1,4,7,1,5,8,37.0,364,2006,4,0,0
974,2,51,1970,7,1,1,3,1.0,1,1,1,3,7,8,8,35.0,428,1992,4,0,0
975,1,27,1994,5,2,2,0,,1,1,2,7,5,7,8,42.0,353,2012,2,0,0
976,2,24,1997,2,2,2,0,,1,1,1,14,2,12,8,38.0,689,2015,3,0,0
977,1,50,1971,6,1,2,0,,1,1,1,15,6,7,2,47.0,193,2004,3,0,0
978,1,31,1990,4,1,1,2,2.0,1,1,1,6,4,7,8,37.0,772,2008,3,0,0
979,1,50,1971,5,1,2,0,,1,1,1,14,1,6,8,39.0,354,1994,4,0,0
980,1,41,1980,5,1,2,0,,1,1,1,2,2,5,8,42.0,532,2004,4,0,0
981,2,59,1962,7,1,1,2,5.0,1,1,1,17,6,6,3,34.0,456,2009,4,0,0
982,2,40,1981,7,1,1,2,8.0,1,1,1,14,3,6,3,49.0,111,2016,3,0,0
983,2,54,1967,4,1,1,3,5.0,1,1,1,1,4,10,8,46.0,225,2012,4,0,0
984,1,54,1967,5,2,2,0,,1,1,1,12,7,1,8,46.0,313,2004,4,0,0
985,1,28,1993,5,1,2,0,,1,1,2,9,3,7,8,32.0,606,2011,4,0,0
986,2,59,1962,5,1,1,3,6.0,1,1,1,16,1,7,3,53.0,165,2011,4,0,0
987,1,49,1972,5,1,1,3,10.0,1,1,1,5,1,10,3,26.0,283,2021,1,0,0
988,1,24,1997,3,1,2,0,,1,1,5,16,7,8,8,46.0,454,2015,4,0,0
989,1,20,2001,2,2,2,0,,1,1,1,15,5,6,8,42.0,460,2019,3,0,0
990,2,30,1991,3,1,1,2,12.0,1,1,4,5,3,2,3,46.0,512,2014,2,0,0
991,2,20,2001,3,1,1,3,8.0,1,1,2,8,1,5,3,39.0,253,2019,4,0,0
992,2,34,1987,4,1,1,2,13.0,1,1,2,11,5,4,8,41.0,147,2005,4,0,0
993,2,59,1962,6,1,2,0,,1,1,1,5,1,3,3,46.0,554,1996,4,0,0
994,1,39,1982,5,2,2,0,,1,1,1,17,1,9,3,40.0,652,2000,3,0,0
995,2,20,2001,5,2,2,0,,1,1,3,4,5,6,8,42.0,394,2019,2,0,0
996,1,39,1982,6,2,2,0,,1,1,3,5,5,10,8,42.0,199,2000,2,0,0
997,2,28,1993,5,2,2,0,,1,1,1,9,4,2,2,58.0,348,2011,4,0,0
998,1,54,1967,5,1,2,0,,1,1,2,9,7,12,8,28.0,521,2015,3,0,0
999,2,23,1998,6,2,2,0,,1,1,1,1,2,6,8,51.0,417,2016,4,0,0
1000,1,50,1971,5,1,1,3,9.0,1,1,4,16,4,4,8,44.0,760,2014,4,0,0
1001,1,37,1984,5,1,1,1,19.0,1,1,3,5,3,5,3,43.0,640,2002,2,0,0
1002,1,20,2001,6,2,2,0,,1,1,1,2,3,11,8,30.0,456,2019,4,0,0
1003,1,46,1975,5,1,2,0,,1,1,3,9,2,9,3,50.0,84,2019,3,0,0
1004,1,38,1983,5,1,1,1,11.0,1,1,4,16,6,3,3,31.0,304,2019,4,0,0
1005,2,50,1971,6,1,1,1,4.0,1,1,2,1,5,12,8,52.0,312,2014,2,0,0
1006,1,44,1977,5,1,2,0,,1,1,1,9,5,2,3,36.0,288,2018,3,0,0
1007,2,51,1970,6,2,2,0,,1,1,3,16,1,4,3,52.0,510,2021,4,0,0
1008,1,38,1983,3,1,1,1,1.0,1,1,2,16,1,9,8,35.0,483,2001,4,0,0
1009,2,20,2001,2,2,2,0,,1,1,1,3,6,7,2,33.0,135,2019,2,0,0
1010,1,25,1996,5,2,2,0,,1,1,4,11,5,6,8,40.0,537,2014,1,0,0
1011,2,38,1983,3,1,1,2,13.0,1,1,1,15,1,12,8,34.0,420,2005,4,0,0
1012,2,35,1986,7,2,2,0,,1,1,3,12,5,10,8,39.0,504,2004,4,0,0
1013,1,51,1970,2,1,2,0,,1,1,2,12,7,12,8,54.0,587,2001,4,0,0
1014,2,36,1985,5,2,2,0,,1,1,1,14,6,4,8,36.0,284,2017,4,0,0
1015,1,54,1967,4,1,1,1,13.0,1,1,5,8,2,11,8,42.0,687,2017,4,0,0
1016,1,27,1994,7,1,2,0,,1,1,1,2,3,3,8,53.0,419,2012,3,0,0
1017,2,35,1986,5,1,1,2,18.0,1,1,1,11,6,10,1,42.0,645,2010,4,0,0
1018,2,50,1971,2,1,2,0,,1,1,1,11,3,7,8,49.0,275,1996,3,0,0
1019,1,24,1997,2,1,1,2,18.0,1,1,1,15,6,8,2,45.0,733,2015,4,0,0
1020,1,32,1989,5,1,1,2,6.0,1,1,2,16,7,2,8,48.0,266,2012,1,0,0
1021,2,50,1971,7,1,1,1,3.0,1,1,1,6,3,11,8,40.0,795,2006,4,0,0
1022,2,43,1978,7,2,2,0,,1,1,4,17,5,4,8,45.0,248,2016,4,0,0
1023,2,51,1970,5,1,1,3,11.0,1,1,4,1,4,8,8,55.0,635,1996,4,0,0
1024,1,40,1981,5,1,1,2,14.0,1,1,2,17,4,2,3,38.0,342,2021,2,0,0
1025,2,54,1967,3,1,1,1,0.0,1,1,1,3,1,12,8,44.0,587,1996,4,0,0
1026,1,55,1966,5,1,1,1,1.0,1,1,2,11,7,4,3,35.0,437,2003,3,0,0
1027,2,58,1963,5,1,2,0,,1,1,1,12,4,10,2,49.0,229,1995,4,0,0
1028,1,24,1997,4,2,2,0,,1,1,3,11,2,10,8,27.0,81,2015,3,0,0
1029,2,43,1978,5,1,2,0,,1,1,1,17,5,7,3,38.0,895,1996,4,0,0
1030,1,24,1997,6,2,2,0,,1,1,4,10,3,2,2,48.0,440,2015,4,0,0
1031,2,29,1992,2,2,2,0,,1,1,1,3,6,4,2,39.0,80,2010,4,0,0
1032,2,32,1989,4,2,2,0,,1,1,1,11,6,8,3,26.0,469,2013,3,0,0
1033,1,45,1976,4,1,2,0,,1,1,5,5,3,7,8,34.0,555,2016,3,0,0
1034,2,37,1984,3,2,2,0,,1,1,1,11,5,8,8,35.0,320,2017,3,0,0
1035,1,54,1967,4,1,1,1,15.0,1,1,3,7,1,3,2,53.0,309,2004,3,0,0
1036,2,31,1990,5,1,2,0,,1,1,4,1,7,7,8,47.0,459,2008,4,0,0
1037,1,44,1977,3,1,1,1,3.0,1,1,1,11,4,2,8,48.0,592,2005,3,0,0
1038,1,50,1971,5,1,1,1,2.0,1,1,1,2,5,6,8,31.0,435,1993,4,0,0
1039,1,59,1962,6,1,1,2,19.0,1,1,1,6,5,2,8,40.0,779,1999,4,0,0
1040,1,29,1992,6,1,2,0,,1,1,3,11,3,8,3,53.0,605,2010,4,0,0
1041,1,49,1972,5,1,1,3,7.0,1,1,4,15,5,7,8,48.0,367,2000,4,0,0
1042,2,23,1998,4,2,2,0,,1,1,1,6,3,11,3,36.0,137,2016,4,0,0
1043,2,41,1980,3,1,1,3,3.0,1,1,2,6,5,6,8,47.0,431,1998,4,0,0
1044,2,36,1985,4,2,2,0,,1,1,1,6,1,2,2,30.0,502,2017,4,0,0
1045,1,58,1963,7,1,1,3,15.0,1,1,2,10,2,3,8,34.0,452,2004,4,0,0
1046,1,50,1971,7,1,2,0,,1,1,3,4,7,10,2,25.0,555,2008,3,0,0
1047,1,57,1964,5,1,1,2,18.0,1,1,4,9,6,12,8,39.0,517,1995,4,0,0
1048,2,54,1967,5,1,2,0,,1,1,1,14,1,1,8,45.0,523,2015,4,0,0
1049,2,36,1985,5,2,2,0,,1,1,1,2,2,9,8,33.0,364,2003,3,0,0
1050,1,49,1972,4,1,2,0,,1,1,1,17,4,6,8,40.0,542,2007,3,0,0
1051,2,21,2000,7,2,2,0,,1,1,1,10,1,4,2,34.0,921,2018,4,0,0
1052,1,42,1979,4,1,1,3,9.0,1,1,1,11,3,7,1,36.0,151,1998,4,0,0
1053,1,21,2000,5,2,2,0,,1,1,3,11,3,12,8,32.0,505,2018,4,0,0
1054,1,48,1973,5,1,1,3,10.0,1,1,1,17,1,3,8,50.0,874,1996,3,0,0
1055,1,58,1963,3,1,1,3,5.0,1,1,1,12,3,11,8,35.0,203,2016,4,0,0
1056,2,47,1974,5,1,1,3,11.0,1,1,2,16,3,2,8,38.0,561,2021,1,0,0
1057,2,53,1968,6,1,2,0,,1,1,1,5,1,9,8,36.0,685,2006,4,0,0
1058,1,29,1992,3,2,2,0,,1,1,1,4,5,1,8,43.0,156,2010,3,0,0
1059,1,59,1962,5,1,1,2,15.0,1,1,4,11,2,1,8,60.0,566,2018,1,0,0
1060,2,42,1979,5,1,1,1,2.0,1,1,1,3,1,1,8,63.0,426,1997,4,0,0
1061,2,46,1975,4,1,1,2,11.0,1,1,1,2,1,10,8,39.0,381,2020,4,0,0
1062,2,50,1971,2,1,1,3,13.0,1,1,1,4,7,7,8,44.0,363,2004,4,0,0
1063,1,45,1976,4,1,2,0,,1,1,1,5,1,9,2,48.0,617,2014,4,0,0
1064,2,32,1989,3,2,2,0,,1,1,1,2,7,2,8,50.0,414,2013,3,0,0
1065,1,44,1977,5,1,1,2,5.0,1,1,1,13,2,12,8,45.0,330,2015,1,0,0
1066,2,46,1975,6,1,1,1,5.0,1,1,1,10,1,10,1,49.0,321,2010,4,0,0
1067,1,54,1967,5,1,1,3,3.0,1,1,4,4,4,6,8,44.0,380,2001,3,0,0
1068,2,39,1982,6,1,1,2,15.0,1,1,1,5,7,11,8,35.0,229,2012,4,0,0
1069,1,40,1981,5,1,2,0,,1,1,1,16,1,2,8,49.0,315,2000,4,0,0
1070,1,40,1981,5,1,1,3,7.0,1,1,1,16,3,4,8,42.0,416,2008,4,0,0
1071,2,24,1997,5,2,2,0,,1,1,4,3,6,1,2,43.0,506,2015,1,0,0
1072,2,23,1998,4,1,1,2,0.0,1,1,1,11,1,2,8,30.0,582,2016,4,0,0
1073,1,20,2001,5,1,2,0,,1,1,3,6,2,11,3,34.0,477,2019,2,0,0
1074,2,46,1975,5,1,1,1,10.0,1,1,1,7,3,5,8,37.0,367,2006,4,0,0
1075,2,36,1985,5,1,1,1,4.0,1,1,4,11,6,8,8,45.0,251,2003,4,0,0
1076,1,54,1967,5,1,1,3,8.0,1,1,1,17,6,11,3,55.0,462,2008,4,0,0
1077,1,48,1973,4,1,1,2,6.0,1,1,1,10,5,10,3,47.0,411,1994,4,0,0
1078,1,25,1996,7,2,2,0,,1,1,1,17,5,5,8,39.0,380,2014,4,0,0
1079,2,24,1997,3,2,2,0,,1,1,1,14,1,5,8,33.0,478,2015,4,0,0
1080,1,34,1987,7,2,2,0,,1,1,2,14,2,2,8,50.0,511,2021,2,0,0
1081,1,56,1965,6,1,1,1,7.0,1,1,2,14,7,10,8,43.0,446,2010,2,0,0
1082,2,21,2000,6,2,2,0,,1,1,2,14,6,12,2,15.0,410,2020,1,0,0
1083,2,27,1994,5,2,2,0,,1,1,1,5,2,7,2,49.0,247,2020,3,0,0
1084,2,21,2000,4,2,2,0,,1,1,2,17,5,6,2,43.0,292,2018,3,0,0
1085,2,36,1985,5,1,1,3,16.0,1,1,1,16,6,11,8,23.0,545,2013,4,0,0
1086,2,59,1962,5,1,1,2,10.0,1,1,5,11,6,5,1,45.0,338,1995,4,0,0
1087,2,47,1974,5,1,1,1,11.0,1,1,2,13,7,5,8,41.0,194,2000,4,0,0
1088,2,39,1982,4,1,1,1,10.0,1,1,1,15,4,11,8,30.0,667,2000,3,0,0
1089,1,25,1996,4,1,1,1,9.0,1,1,3,3,1,5,8,57.0,256,2014,4,0,0
1090,1,34,1987,5,1,1,3,2.0,1,1,1,2,6,12,1,44.0,434,2018,3,0,0
1091,1,40,1981,5,2,2,0,,1,1,1,17,1,2,1,37.0,516,1999,1,0,0
1092,2,30,1991,5,2,2,0,,1,1,1,10,5,6,8,34.0,462,2009,4,0,0
1093,1,48,1973,6,1,1,3,17.0,1,1,2,13,6,6,3,39.0,80,2009,3,0,0
1094,1,59,1962,5,1,1,2,12.0,1,1,1,9,1,4,8,39.0,520,2003,1,0,0
1095,2,28,1993,5,1,1,3,19.0,1,1,1,9,6,12,1,45.0,649,2017,3,0,0
1096,1,30,1991,4,1,1,1,19.0,1,1,3,1,6,6,8,38.0,587,2009,1,0,0
1097,1,25,1996,5,1,1,2,10.0,1,1,1,5,5,11,8,37.0,84,2014,1,0,0
1098,2,49,1972,5,1,2,0,,1,1,2,2,3,3,8,42.0,850,2001,4,0,0
1099,2,38,1983,4,1,1,3,4.0,1,1,1,8,2,5,8,37.0,201,2006,4,0,0
1100,1,31,1990,2,1,1,2,9.0,1,1,1,1,5,6,3,39.0,211,2008,4,0,0
1101,1,28,1993,5,1,2,0,,1,1,3,14,2,7,2,51.0,603,2011,4,0,0
1102,1,22,1999,4,2,2,0,,1,1,1,5,5,3,8,37.0,507,2019,4,0,0
1103,2,39,1982,5,2,2,0,,1,1,2,13,2,4,8,39.0,429,2019,4,0,0
1104,2,47,1974,3,1,2,0,,1,1,2,1,3,8,2,34.0,361,2006,3,0,0
1105,1,29,1992,4,2,2,0,,1,1,3,1,4,4,8,49.0,697,2010,4,0,0
1106,2,20,2001,2,2,2,0,,1,1,1,8,2,10,8,26.0,409,2019,2,0,0
1107,1,38,1983,5,1,1,3,12.0,1,1,2,14,6,6,3,33.0,148,2015,4,0,0
1108,1,47,1974,5,1,1,3,2.0,1,1,1,14,5,12,8,46.0,650,2005,4,0,0
1109,2,33,1988,5,1,1,3,0.0,1,1,1,10,1,3,8,39.0,454,2006,4,0,0
1110,1,30,1991,3,1,2,0,,1,1,1,11,6,11,2,47.0,607,2016,3,0,0
1111,1,26,1995,7,1,1,1,16.0,1,1,1,12,6,6,8,38.0,540,2013,4,0,0
1112,1,49,1972,5,1,1,3,17.0,1,1,1,12,6,2,8,35.0,832,2002,4,0,0
1113,2,54,1967,5,1,2,0,,1,1,1,13,5,9,8,39.0,373,2010,3,0,0
1114,2,50,1971,5,1,2,0,,1,1,1,1,5,3,2,30.0,452,2020,3,0,0
1115,2,40,1981,6,1,1,3,5.0,1,1,2,8,3,2,2,33.0,561,2001,3,0,0
1116,1,48,1973,6,1,1,3,17.0,1,1,1,15,2,7,8,47.0,414,1999,4,0,0
1117,1,35,1986,5,1,1,1,8.0,1,1,1,8,2,10,3,38.0,573,2004,4,0,0
1118,2,20,2001,5,2,2,0,,1,1,1,3,3,4,8,40.0,88,2019,4,0,0
1119,1,34,1987,4,2,2,0,,1,1,1,12,3,8,1,41.0,437,2005,4,0,0
1120,2,48,1973,5,1,2,0,,1,1,2,6,6,1,8,27.0,444,2012,1,0,0
1121,2,45,1976,5,1,1,2,1.0,1,1,4,9,4,3,3,28.0,448,2021,2,0,0
1122,1,59,1962,2,1,1,2,12.0,1,1,1,9,3,10,8,43.0,238,1992,4,0,0
1123,2,59,1962,7,1,1,1,16.0,1,1,2,12,6,1,2,37.0,601,2015,4,0,0
1124,1,29,1992,6,1,1,3,1.0,1,1,1,16,6,5,8,38.0,332,2010,4,0,0
1125,1,20,2001,4,2,2,0,,1,1,4,12,7,7,1,45.0,466,2019,2,0,0
1126,2,30,1991,7,1,1,1,16.0,1,1,1,17,3,1,2,33.0,410,2009,1,0,0
1127,1,55,1966,5,1,1,3,9.0,1,1,1,1,2,12,3,35.0,501,2021,4,0,0
1128,2,52,1969,5,1,1,3,1.0,1,1,1,14,1,7,8,37.0,643,1992,4,0,0
1129,2,23,1998,6,1,2,0,,1,1,1,8,2,5,1,43.0,465,2016,4,0,0
1130,2,26,1995,5,1,1,3,17.0,1,1,2,13,5,12,8,37.0,612,2013,3,0,0
1131,2,42,1979,5,2,2,0,,1,1,1,2,6,7,2,35.0,440,1998,4,0,0
1132,1,46,1975,5,1,1,3,19.0,1,1,1,9,5,9,8,54.0,327,2017,4,0,0
1133,1,59,1962,3,1,1,1,13.0,1,1,1,1,7,2,3,40.0,384,1993,4,0,0
1134,2,50,1971,5,2,2,0,,1,1,5,12,5,2,2,45.0,352,2004,1,0,0
1135,2,28,1993,5,1,1,3,17.0,1,1,2,4,7,1,8,26.0,523,2016,4,0,0
1136,1,21,2000,5,2,2,0,,1,1,4,3,2,7,3,30.0,455,2018,4,0,0
1137,1,45,1976,3,1,1,2,0.0,1,1,3,2,3,11,8,45.0,302,2003,3,0,0
1138,1,42,1979,4,1,2,0,,1,1,4,5,6,11,8,38.0,359,2002,4,0,0
1139,1,56,1965,5,1,2,0,,1,1,1,17,5,7,8,37.0,147,2012,4,0,0
1140,2,43,1978,4,2,2,0,,1,1,1,17,4,1,2,32.0,420,1996,4,0,0
1141,1,40,1981,5,1,1,2,1.0,1,1,1,2,7,8,2,48.0,397,2014,1,0,0
1142,2,32,1989,5,1,1,1,15.0,1,1,1,17,6,8,3,45.0,813,2007,4,0,0
1143,2,23,1998,5,2,2,0,,1,1,2,10,3,8,3,39.0,655,2016,3,0,0
1144,2,55,1966,3,1,1,2,13.0,1,1,1,6,5,9,8,42.0,247,2019,2,0,0
1145,1,53,1968,6,1,1,1,19.0,1,1,1,17,3,7,8,38.0,457,2009,4,0,0
1146,1,26,1995,5,1,2,0,,1,1,2,5,3,9,8,35.0,479,2013,3,0,0
1147,2,48,1973,5,1,1,1,3.0,1,1,1,4,6,6,8,36.0,421,1998,3,0,0
1148,2,34,1987,5,1,2,0,,1,1,1,4,5,2,8,46.0,393,2005,3,0,0
1149,1,37,1984,5,2,2,0,,1,1,1,3,1,1,8,37.0,383,2002,4,0,0
1150,2,53,1968,5,1,1,2,9.0,1,1,2,9,5,11,3,40.0,781,2011,4,0,0
1151,1,53,1968,5,1,2,0,,1,1,1,3,5,6,3,37.0,334,2007,4,0,0
1152,2,27,1994,5,2,2,0,,1,1,1,4,4,4,2,48.0,484,2021,4,0,0
1153,1,32,1989,7,2,2,0,,1,1,1,7,3,4,3,35.0,80,2007,4,0,0
1154,1,52,1969,5,1,2,0,,1,1,2,12,5,1,8,52.0,529,2012,4,0,0
1155,1,56,1965,6,1,2,0,,1,1,1,15,7,12,8,35.0,660,2007,4,0,0
1156,1,23,1998,5,1,1,3,2.0,1,1,1,2,1,1,1,35.0,243,2016,4,0,0
1157,1,53,1968,6,1,2,0,,1,1,4,11,5,3,2,56.0,349,1998,4,0,0
1158,1,39,1982,7,1,1,1,6.0,1,1,3,2,7,6,8,31.0,552,2019,4,0,0
1159,1,43,1978,4,1,1,2,2.0,1,1,1,17,3,5,8,40.0,454,1998,4,0,0
1160,2,23,1998,4,1,1,1,11.0,1,1,1,5,3,1,1,48.0,493,2016,3,0,0
1161,1,47,1974,5,1,1,1,12.0,1,1,1,15,2,4,8,28.0,365,2009,4,0,0
1162,2,47,1974,5,1,1,1,0.0,1,1,2,14,2,10,8,42.0,805,2018,4,0,0
1163,2,46,1975,5,1,1,1,9.0,1,1,1,6,3,4,3,28.0,311,2000,4,0,0
1164,1,51,1970,5,1,1,3,10.0,1,1,4,6,6,11,8,40.0,917,2007,4,0,0
1165,1,57,1964,6,1,2,0,,1,1,3,6,2,5,8,56.0,619,2018,4,0,0
1166,2,53,1968,5,1,2,0,,1,1,1,9,2,1,8,21.0,560,2017,3,0,0
1167,2,49,1972,5,1,2,0,,1,1,1,8,7,2,8,39.0,244,2000,4,0,0
1168,1,59,1962,4,2,2,0,,1,1,4,12,7,10,1,36.0,524,2018,4,0,0
1169,2,46,1975,5,1,2,0,,1,1,2,8,2,5,8,32.0,462,2006,3,0,0
1170,1,46,1975,2,1,1,3,17.0,1,1,2,14,3,12,8,28.0,85,2001,4,0,0
1171,1,41,1980,5,1,1,2,13.0,1,1,1,8,3,10,8,49.0,164,1998,3,0,0
1172,2,50,1971,5,1,1,3,5.0,1,1,2,6,3,1,3,42.0,505,2017,1,0,0
1173,1,22,1999,5,1,1,3,0.0,1,1,3,6,2,4,8,25.0,439,2017,4,0,0
1174,2,40,1981,5,1,1,2,17.0,1,1,4,13,1,9,8,32.0,312,2017,2,0,0
1175,1,37,1984,5,1,1,2,8.0,1,1,1,3,5,1,8,36.0,562,2002,4,0,0
1176,2,56,1965,2,1,2,0,,1,1,1,5,1,12,8,27.0,261,2004,4,0,0
